rid,pid,date_created,count,name
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/10/5841ce2629d5aab1bf6989f197ab9b55,knb-lter-cap.46.10,2013-10-09 13:47:25,2,"34_trees_1.csv"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/10/5f22d1c4c8edd6ee3c6c9fd5f6ad3109,knb-lter-cap.46.10,2013-10-09 13:47:23,2,"34_buildings_1.csv"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/10/67ac4981188724016988948e9e9958e5,knb-lter-cap.46.10,2013-10-09 13:47:23,2,"34_guilds_1.csv"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/10/69b24fb4a7d18eaf9a72e09408d46da4,knb-lter-cap.46.10,2013-10-09 13:47:24,2,"34_plant_taxonlist_1.csv"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/10/828ff19abf49ab8f067af6652a970ca0,knb-lter-cap.46.10,2013-10-09 13:47:24,2,"34_hedges_1.csv"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/10/90cfe47565e621f4e972de82f0c6696d,knb-lter-cap.46.10,2013-10-09 13:47:23,2,"34_site_parameters_1.csv"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/10/92349b9dae5e101134f720ca6456d4d6,knb-lter-cap.46.10,2013-10-09 13:47:24,2,"34_human_activity_list_1.csv"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/10/9a5c011fbc860341941cf34a3d6eb0a7,knb-lter-cap.46.10,2013-10-09 13:47:23,2,"34_sites_1.csv"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/10/c58a5e654e45128efe9b04431e560506,knb-lter-cap.46.10,2013-10-09 13:47:24,2,"34_individual_count_1.csv"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/10/c9304bd573faede97b76d0aa2df21d72,knb-lter-cap.46.10,2013-10-09 13:47:22,2,"34_surveys_1.csv"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/10/d015c52d6ebf95ffdbc56f3e1b4b19dd,knb-lter-cap.46.10,2013-10-09 13:47:23,2,"34_bird_taxonlist_1.csv"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/10/d6f7716d6eeb47cc29089943174873cf,knb-lter-cap.46.10,2013-10-09 13:47:23,2,"34_landuse_codes_s200.csv"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/10/daf2aecf2346c95f9c08b37aa5d8f3e9,knb-lter-cap.46.10,2013-10-09 13:47:25,2,"34_shrub_perennial_1.csv"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/10/eb6f070bd34ea0bbe188e890ef7d058c,knb-lter-cap.46.10,2013-10-09 13:47:25,2,"34_site_photos_1.csv"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/11/1f8e7b700294820fcc71b7fad34f1446,knb-lter-cap.46.11,2013-10-30 17:30:58,1,"34_cact_succ_1.csv"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/11/2a5401cfb53637062801861c2d6f7ae3,knb-lter-cap.46.11,2013-10-30 17:30:57,1,"34_birds_1.csv"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/11/5841ce2629d5aab1bf6989f197ab9b55,knb-lter-cap.46.11,2013-10-30 17:31:00,1,"34_trees_1.csv"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/11/5f22d1c4c8edd6ee3c6c9fd5f6ad3109,knb-lter-cap.46.11,2013-10-30 17:30:57,1,"34_buildings_1.csv"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/11/67ac4981188724016988948e9e9958e5,knb-lter-cap.46.11,2013-10-30 17:30:58,1,"34_guilds_1.csv"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/11/69b24fb4a7d18eaf9a72e09408d46da4,knb-lter-cap.46.11,2013-10-30 17:30:58,1,"34_plant_taxonlist_1.csv"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/11/828ff19abf49ab8f067af6652a970ca0,knb-lter-cap.46.11,2013-10-30 17:30:59,1,"34_hedges_1.csv"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/11/90cfe47565e621f4e972de82f0c6696d,knb-lter-cap.46.11,2013-10-30 17:30:58,1,"34_site_parameters_1.csv"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/11/92349b9dae5e101134f720ca6456d4d6,knb-lter-cap.46.11,2013-10-30 17:30:59,1,"34_human_activity_list_1.csv"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/11/9a5c011fbc860341941cf34a3d6eb0a7,knb-lter-cap.46.11,2013-10-30 17:30:57,1,"34_sites_1.csv"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/11/c58a5e654e45128efe9b04431e560506,knb-lter-cap.46.11,2013-10-30 17:30:59,1,"34_individual_count_1.csv"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/11/c9304bd573faede97b76d0aa2df21d72,knb-lter-cap.46.11,2013-10-30 17:30:57,1,"34_surveys_1.csv"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/11/d015c52d6ebf95ffdbc56f3e1b4b19dd,knb-lter-cap.46.11,2013-10-30 17:30:57,1,"34_bird_taxonlist_1.csv"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/11/d6f7716d6eeb47cc29089943174873cf,knb-lter-cap.46.11,2013-10-30 17:30:58,1,"34_landuse_codes_s200.csv"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/11/daf2aecf2346c95f9c08b37aa5d8f3e9,knb-lter-cap.46.11,2013-10-30 17:30:59,1,"34_shrub_perennial_1.csv"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/11/eb6f070bd34ea0bbe188e890ef7d058c,knb-lter-cap.46.11,2013-10-30 17:30:59,1,"34_site_photos_1.csv"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/12/5115b5df941cb8ae27a3c3c2a865fe31,knb-lter-cap.46.12,2016-12-16 11:21:28,0,"46_core_bird_locations_351e42daeb915e3682278552655e7fd2.kml"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/12/910b30cbf08edb738c30cd49257d3fbf,knb-lter-cap.46.12,2016-12-16 11:21:28,0,"46_core_bird_sites_ecab28bb8a7e38d03260dda7f89b4ee1.csv"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/12/9e9b4ed24e910afe4c7d252a2c8f6b3b,knb-lter-cap.46.12,2016-12-16 11:21:28,0,"46_core_birds_382884db678a915c214d7220189a90fa.csv"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/13/cbdc4b66481e9b3ef73be162223ea79c,knb-lter-cap.46.13,2017-05-17 14:41:01,0,"46_core_birds_9c9f11bd34574cc60196f659dc6a6739.csv"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/13/cc5c9f7934989d0c880f90780b27c4d0,knb-lter-cap.46.13,2017-05-17 14:41:01,0,"46_core_bird_locations_bdd20f79c262833bdec42601bf4647e8.kml"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/14/cbdc4b66481e9b3ef73be162223ea79c,knb-lter-cap.46.14,2017-08-16 18:13:36,1,"46_core_birds_9c9f11bd34574cc60196f659dc6a6739.csv"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/14/f5a501a8dcb69ff228eb0d55e26a01f3,knb-lter-cap.46.14,2017-08-16 18:13:37,2,"46_core_bird_locations_500433d02ee19d938b4b4bc48928c6df.kml"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/15/1ac975d0d3272f2eabe68a66e9f908ad,knb-lter-cap.46.15,2017-11-21 16:27:53,1,"46_core_birds_ee23527b9fad8b2ead1a6f0b4471ab1e.csv"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/15/f5a501a8dcb69ff228eb0d55e26a01f3,knb-lter-cap.46.15,2017-11-21 16:27:54,18,"46_core_bird_locations_500433d02ee19d938b4b4bc48928c6df.kml"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/16/52f9d68671db5edb1c4e9049f8e04321,knb-lter-cap.46.16,2019-04-09 16:32:16,4,"46_core_birds_c217ccdaab8d94e2d6065aa301d8ea7e.csv"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/46/16/cd14ab4f9de4c85bd3fae417eaf03874,knb-lter-cap.46.16,2019-04-09 16:32:17,6,"46_core_bird_locations_a85b24cba65c0ba9ab7f1f16617130f0.kml"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/49/8/6d2c90fc1db5878b6fbc61f1bc941b2c,knb-lter-cap.49.8,2013-10-09 13:48:16,2,"None"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/49/8/ae63de279ae5487fbb53fa0b5fb953c3,knb-lter-cap.49.8,2013-10-09 13:48:17,2,"Nutrients and Data Synthesis, Mass Balance: Phoenix Stockyard Locations"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/49/8/b213336b470ead93c7fc15fff492b1e5,knb-lter-cap.49.8,2013-10-09 13:48:16,2,"None"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/49/8/f129bf19e0038e207879d369874ecb55,knb-lter-cap.49.8,2013-10-09 13:48:16,2,"None"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/49/8/f95afddf99a1e9272510c7fcea0dc9cb,knb-lter-cap.49.8,2013-10-09 13:48:16,2,"None"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/501/5/5ea34ffb5c0b3924ee6d8ecc1622dbae,knb-lter-cap.501.5,2013-05-22 17:41:42,2,"cap_lter_mss_79_class"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/501/8/5ea34ffb5c0b3924ee6d8ecc1622dbae,knb-lter-cap.501.8,2013-10-09 15:06:31,2,"cap_lter_mss_79_class"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/502/6/8bb92edee63e559491468e3b501ee7c1,knb-lter-cap.502.6,2013-05-22 17:42:28,2,"cap_lter_tm_85_class"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/502/9/8bb92edee63e559491468e3b501ee7c1,knb-lter-cap.502.9,2013-10-09 15:07:17,2,"cap_lter_tm_85_class"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/503/6/2819a7a603c53d301a3c56792601c9ce,knb-lter-cap.503.6,2013-05-22 17:43:13,2,"cap_lter_tm_91_class"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/503/9/2819a7a603c53d301a3c56792601c9ce,knb-lter-cap.503.9,2013-10-09 15:08:02,2,"cap_lter_tm_91_class"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/504/6/70a6a38f331155181ccdd28a5743528d,knb-lter-cap.504.6,2013-05-22 17:43:59,2,"cap_lter_tm_95_class"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/504/9/70a6a38f331155181ccdd28a5743528d,knb-lter-cap.504.9,2013-10-09 15:08:48,2,"cap_lter_tm_95_class"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/505/7/2d515efd6b8b5f28a59eea6349b1d127,knb-lter-cap.505.7,2013-10-09 15:09:38,2,"None"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/505/7/411480e3762195fa2af437eb60e3375f,knb-lter-cap.505.7,2013-10-09 15:09:39,2,"Noise polygons of Phoenix Sky Harbor International Airport in 2015"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/505/7/4aa957b285bdca2fe2256de3ecc51418,knb-lter-cap.505.7,2013-10-09 15:09:38,2,"None"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/505/7/4c9b6287a371074c99dec75ef1c73ae2,knb-lter-cap.505.7,2013-10-09 15:09:37,2,"None"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/505/7/4f23d52c3cc7f32452d398910519969e,knb-lter-cap.505.7,2013-10-09 15:09:39,2,"None"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/505/7/524b210777c8b720afac5f7e40adca8e,knb-lter-cap.505.7,2013-10-09 15:09:38,2,"None"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/505/7/5370df7c7add230a202209d4492c2fbf,knb-lter-cap.505.7,2013-10-09 15:09:38,2,"None"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/505/7/986751f42989f602ac98099df8fbf16a,knb-lter-cap.505.7,2013-10-09 15:09:39,2,"None"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/505/7/e005a2c180c361831337b29dcde75ec7,knb-lter-cap.505.7,2013-10-09 15:09:38,2,"None"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/505/8/2d515efd6b8b5f28a59eea6349b1d127,knb-lter-cap.505.8,2013-10-18 12:47:39,2,"None"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/505/8/411480e3762195fa2af437eb60e3375f,knb-lter-cap.505.8,2013-10-18 12:47:40,2,"Noise polygons of Phoenix Sky Harbor International Airport in 2015"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/505/8/4aa957b285bdca2fe2256de3ecc51418,knb-lter-cap.505.8,2013-10-18 12:47:39,2,"None"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/505/8/4c9b6287a371074c99dec75ef1c73ae2,knb-lter-cap.505.8,2013-10-18 12:47:38,2,"None"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/505/8/4f23d52c3cc7f32452d398910519969e,knb-lter-cap.505.8,2013-10-18 12:47:40,2,"None"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/505/8/524b210777c8b720afac5f7e40adca8e,knb-lter-cap.505.8,2013-10-18 12:47:38,2,"None"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/505/8/5370df7c7add230a202209d4492c2fbf,knb-lter-cap.505.8,2013-10-18 12:47:39,2,"None"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/505/8/986751f42989f602ac98099df8fbf16a,knb-lter-cap.505.8,2013-10-18 12:47:39,2,"None"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/505/8/e005a2c180c361831337b29dcde75ec7,knb-lter-cap.505.8,2013-10-18 12:47:39,2,"None"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/505/9/2d515efd6b8b5f28a59eea6349b1d127,knb-lter-cap.505.9,2013-11-05 13:29:23,2,"None"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/505/9/411480e3762195fa2af437eb60e3375f,knb-lter-cap.505.9,2013-11-05 13:29:24,2,"Noise polygons of Phoenix Sky Harbor International Airport in 2015"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/505/9/4aa957b285bdca2fe2256de3ecc51418,knb-lter-cap.505.9,2013-11-05 13:29:23,2,"None"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/505/9/4c9b6287a371074c99dec75ef1c73ae2,knb-lter-cap.505.9,2013-11-05 13:29:22,2,"None"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/505/9/4f23d52c3cc7f32452d398910519969e,knb-lter-cap.505.9,2013-11-05 13:29:24,2,"None"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/505/9/524b210777c8b720afac5f7e40adca8e,knb-lter-cap.505.9,2013-11-05 13:29:22,2,"None"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/505/9/5370df7c7add230a202209d4492c2fbf,knb-lter-cap.505.9,2013-11-05 13:29:23,2,"None"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/505/9/986751f42989f602ac98099df8fbf16a,knb-lter-cap.505.9,2013-11-05 13:29:23,2,"None"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/505/9/e005a2c180c361831337b29dcde75ec7,knb-lter-cap.505.9,2013-11-05 13:29:23,2,"None"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/01502ea6c44fbfeed797ce4d634c6ad1,knb-lter-cap.514.10,2013-10-30 18:53:30,2,"Length of the first growth period in 2003 (Number of days)"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/02aba7da5856105fc53519083e96200d,knb-lter-cap.514.10,2013-10-30 18:53:26,2,"End of the second growth period in 2002-2003 (Day of Year)"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/0643a4031131482bba1a00809be9d195,knb-lter-cap.514.10,2013-10-30 18:53:26,2,"End of the second growth period in 2001-2002 (Day of Year)"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/065df1163856407d3f452a85c465621c,knb-lter-cap.514.10,2013-10-30 18:53:32,2,"Start of the second growth period in 2001-2002 (Day of Year)"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/0b5f7109666b6d5ac0cf91bb78d83318,knb-lter-cap.514.10,2013-10-30 18:53:29,2,"Length of the first growth period in 2001 (Number of days)"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/10e0236051d19094507451331fc2d099,knb-lter-cap.514.10,2013-10-30 18:53:29,2,"Rate of greening during the second growth period in 2004-2005"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/123e4c026f17b87968ff7108f3a01dcc,knb-lter-cap.514.10,2013-10-30 18:53:30,2,"Length of the second growth period in 2003 (Number of days)"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/12b9ac5f1f55a29971e7dc971f86f603,knb-lter-cap.514.10,2013-10-30 18:53:33,2,"Start of the second growth period in 2003-2004 (Day of Year)"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/15d9896356ba85beb00bd226e929cd5f,knb-lter-cap.514.10,2013-10-30 18:53:31,2,"Rate of senescing during the first growth period in 2002-2003"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/18a080dcc669e98542e7b24013f1058f,knb-lter-cap.514.10,2013-10-30 18:53:26,2,"End of the first growth period in 2001-2002 (Day of Year)"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/1a747795732358f9ebd043b2c9e238f4,knb-lter-cap.514.10,2013-10-30 18:53:30,2,"Length of the first growth period in 2005 (Number of days)"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/1bc6bfc789c984df8f7c501921210627,knb-lter-cap.514.10,2013-10-30 18:53:27,2,"Rate of greening during the first growth period in 2001-2002"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/1de2ab86ea85e30621fa10e6bf106e87,knb-lter-cap.514.10,2013-10-30 18:53:26,2,"End of the first growth period in 2002-2003 (Day of Year)"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/2ade13191ab5cf8ec9b06e6612d6d243,knb-lter-cap.514.10,2013-10-30 18:53:27,2,"End of the first growth period in 2003-2004 (Day of Year)"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/2eaccb1e2966ededf3035a6371afcd15,knb-lter-cap.514.10,2013-10-30 18:53:33,2,"Start of the first growth period in 2002-2003 (Day of Year)"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/48983121e567bd01260f3339d2d16468,knb-lter-cap.514.10,2013-10-30 18:53:31,2,"Rate of senescing during the second growth period in 2002-2003"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/4f16a214e235a61b19d2725786dbaf5c,knb-lter-cap.514.10,2013-10-30 18:53:27,2,"End of the second growth period in 2003-2004 (Day of Year)"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/5144f07c071b7232fc2fc27180c390ef,knb-lter-cap.514.10,2013-10-30 18:53:29,2,"Rate of greening during the first growth period in 2004-2005"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/5e4e2ab07c7e4057eb25d0d06358533e,knb-lter-cap.514.10,2013-10-30 18:53:32,2,"Rate of senescing during the first growth period in 2003-2004"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/63795ae18d12519f9c1d4e651da1b163,knb-lter-cap.514.10,2013-10-30 18:53:29,2,"Length of the second growth period in 2002 (Number of days)"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/6c33d5caeea22b392f5289090ef11d19,knb-lter-cap.514.10,2013-10-30 18:53:28,2,"Rate of greening during the first growth period in 2002-2003"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/7ae38c77349336eeef5f163671035589,knb-lter-cap.514.10,2013-10-30 18:53:32,2,"Rate of senescing during the first growth period in 2004-2005"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/86c6c121719b380ada398d501aff3beb,knb-lter-cap.514.10,2013-10-30 18:53:34,2,"Start of the second growth period in 2004-2005 (Day of Year)"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/87d9bfe693dc31035467ae28f0cb387a,knb-lter-cap.514.10,2013-10-30 18:53:31,2,"Length of the second growth period in 2005 (Number of days)"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/8ae2552eafc2c4af6c70bd663c963a94,knb-lter-cap.514.10,2013-10-30 18:53:31,2,"Rate of senescing during the first growth period in 2001-2002"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/8e341f91689c6962d87dea77ed432663,knb-lter-cap.514.10,2013-10-30 18:53:28,2,"Rate of greening during the second growth period in 2002-2003"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/9c170253368771ddd605d04a38becf9a,knb-lter-cap.514.10,2013-10-30 18:53:28,2,"Rate of greening during the first growth period in 2003-2004"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/a0bc004205bc1a12ef00172c4599fbcc,knb-lter-cap.514.10,2013-10-30 18:53:31,2,"Total number of growth periods in the period 2001-2005"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/bc5f9bf6b8781bc88ad01c81a82a50a4,knb-lter-cap.514.10,2013-10-30 18:53:33,2,"Start of the first growth period in 2003-2004 (Day of Year)"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/bf658b829fc66915357b69a0e8065798,knb-lter-cap.514.10,2013-10-30 18:53:30,2,"Length of the second growth period in 2004 (Number of days)"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/c463d1d5796b61c832844437817d6255,knb-lter-cap.514.10,2013-10-30 18:53:33,2,"Start of the first growth period in 2004-2005 (Day of Year)"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/d715ead7b242ff5908eac2e02185d349,knb-lter-cap.514.10,2013-10-30 18:53:33,2,"Start of the second growth period in 2002-2003 (Day of Year)"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/d971e2cd2824f9cfcd1a998ce748f7aa,knb-lter-cap.514.10,2013-10-30 18:53:27,2,"End of second growth period in 2004-2005 (Day of Year)"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/da311c2493cb59466d58c237f583fd6e,knb-lter-cap.514.10,2013-10-30 18:53:28,2,"Rate of greening during the second growth period in 2001-2002"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/e6393b82797f98c3c77a8b3dab2ec132,knb-lter-cap.514.10,2013-10-30 18:53:32,2,"Start of the first growth period in 2001-2002 (Day of Year)"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/e9cb56ea9a24fb022b4c3b3b993c5cdf,knb-lter-cap.514.10,2013-10-30 18:53:27,2,"End of the first growth period in 2004-2005 (Day of Year)"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/f18ca344bb7b47a011d7864dc9a77222,knb-lter-cap.514.10,2013-10-30 18:53:29,2,"Length of the first growth period in 2002 (Number of days)"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/f586e1de152d434521168105b441987b,knb-lter-cap.514.10,2013-10-30 18:53:32,2,"Rate of senescing during the second growth period in 2004-2005"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/f7f3e99694004bb7dbf4b3150ed8ff86,knb-lter-cap.514.10,2013-10-30 18:53:29,2,"Length of the second growth period in 2001 (Number of days)"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/fab3fce2abbca6a02ab00bcaee6cde12,knb-lter-cap.514.10,2013-10-30 18:53:32,2,"Rate of senescing during the second growth period in 2003-2004"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/fcc0789097e6fa8b75a40e9546bbcd79,knb-lter-cap.514.10,2013-10-30 18:53:30,2,"Length of the first growth period in 2004 (Number of days)"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/10/fccffb0561da2285bea0dbbcb7ce8028,knb-lter-cap.514.10,2013-10-30 18:53:28,2,"Rate of greening during the second growth period in 2003-2004"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/5/01502ea6c44fbfeed797ce4d634c6ad1,knb-lter-cap.514.5,2013-05-15 13:08:50,2,"Length of the first growth period in 2003 (Number of days)"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/5/02aba7da5856105fc53519083e96200d,knb-lter-cap.514.5,2013-05-15 13:08:49,2,"End of the second growth period in 2002-2003 (Day of Year)"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/5/0643a4031131482bba1a00809be9d195,knb-lter-cap.514.5,2013-05-15 13:08:49,2,"End of the second growth period in 2001-2002 (Day of Year)"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/5/065df1163856407d3f452a85c465621c,knb-lter-cap.514.5,2013-05-15 13:08:50,2,"Start of the second growth period in 2001-2002 (Day of Year)"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/5/0b5f7109666b6d5ac0cf91bb78d83318,knb-lter-cap.514.5,2013-05-15 13:08:50,2,"Length of the first growth period in 2001 (Number of days)"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/5/10e0236051d19094507451331fc2d099,knb-lter-cap.514.5,2013-05-15 13:08:49,2,"Rate of greening during the second growth period in 2004-2005"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/5/123e4c026f17b87968ff7108f3a01dcc,knb-lter-cap.514.5,2013-05-15 13:08:50,2,"Length of the second growth period in 2003 (Number of days)"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/5/12b9ac5f1f55a29971e7dc971f86f603,knb-lter-cap.514.5,2013-05-15 13:08:50,2,"Start of the second growth period in 2003-2004 (Day of Year)"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/5/15d9896356ba85beb00bd226e929cd5f,knb-lter-cap.514.5,2013-05-15 13:08:50,2,"Rate of senescing during the first growth period in 2002-2003"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/5/18a080dcc669e98542e7b24013f1058f,knb-lter-cap.514.5,2013-05-15 13:08:49,2,"End of the first growth period in 2001-2002 (Day of Year)"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/5/1a747795732358f9ebd043b2c9e238f4,knb-lter-cap.514.5,2013-05-15 13:08:50,2,"Length of the first growth period in 2005 (Number of days)"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/5/1bc6bfc789c984df8f7c501921210627,knb-lter-cap.514.5,2013-05-15 13:08:49,2,"Rate of greening during the first growth period in 2001-2002"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/5/1de2ab86ea85e30621fa10e6bf106e87,knb-lter-cap.514.5,2013-05-15 13:08:49,2,"End of the first growth period in 2002-2003 (Day of Year)"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/5/2ade13191ab5cf8ec9b06e6612d6d243,knb-lter-cap.514.5,2013-05-15 13:08:49,2,"End of the first growth period in 2003-2004 (Day of Year)"
https://pasta.lternet.edu/package/data/eml/knb-lter-cap/514/5/2eaccb1e2966ededf3035a6371afcd15,knb-lter-cap.514.5,2013-05-15 13:08:50,2,"Start of the first growth period in 2002-2003 (Day of Year)"
